prompt	lamma_text	gen_text_len	orig_text_len
Taktrate Laut Herstellerseite hat die CPU des ME Pro eine Taktrate von 1.8GHz. Vgl auch  [URL]  Abgesehen davon bin ich sehr neugierig auf dieses Telefon geworden :)		0	165
Nur die halbe Wahrheit Natürlich stimmt es, dass ein überwiegender Teil stumpf rezipiert; dasselbe gilt auch für Shades-of-Grey-Konsumenten (was inhaltlich nicht weniger bedenklich ist als manche Spiele) und TV-Gucker. Ich habe allerdings auch eine stetig wachsende Indie-Gemeinschaft beobachten können, die mit günstigen Spielen, die oftmals sehr kreativ und hintergründig sind.	Diese Titel werden von vielen Genre-Fans und -Kritikern gelobt – manche sogar mehr als AAA-Spiele. Das Problem ist jedoch, dass solch ein Indie-Titel in der Regel nicht so groß im Katalog präsent ist wie die etablierten Marken. Es bedarf einer gewissen Suche und Erkundigung, um auf diese Titel zu stoßen – was für viele Nutzer unangemessen oder gar mühsam sein kann.	367	455
Rechtsstaat Ein "Rechtsstaat" bezeichnet einen Staat, in dem die Freiheit des Einzelnen u.a. auch dadurch gewährleistet ist, dass sich der Staat an Gesetze halten muss.	In diesem Sinne kann man sagen, dass ein Rechtsstaat darauf abzielt, das Handeln von staatlichen Institutionen und Beamten nach bestimmten Regeln zu organisieren und dabei die Rechte und Freiheiten der Bürger zu schützen.	221	230
Astralkörper Hat der gute Mann überhaupt eine Ahnung, was man als Astralkörper bezeichnet? Offenbar nicht...		0	108
Schade dass Sie das Prinzip Verschlüsselung nicht verstanden haben. Google hat natürlich keine Möglichkeit, mitzulesen, da sie zwar den Code entwickelt haben, aber eben der Schlüssel fehlt.		0	273
Robotervergleich... Also gleich vorweg: Ich bin Werderfan. Ich kann den Ärger über die gelb-rote Karte ja total nachvollziehen.		0	957
Also ich kann aus Bonn... nur bzgl der Äußerlichkeiten der Spieler berichten, und muss sagen: Es waren fast nur Jungs mit langen Haaren und Bart. Und Metal-/STS-Shirts.		0	278
Fokus Mal abgesehen von der kreativen Rechtschreibung geht es bei den Artikeln zum Thema nicht darum, was ein Konzern und eine Privatperson für Sie persönlich getan haben, sondern um Wahrung von Persönlichkeitsrechten. Darum geht's; nicht um ihr Buch, nicht um ihren Gatten, nicht um den Ehrensold...	Was ist eigentlich das Problem mit der Artikelsammlung? Es gibt eine Vielzahl von Artikeln, die sich auf Ihre Person beziehen und dabei möglicherweise persönliche Informationen preisgeben.	188	300
Das kommt... ...weil Sie die Amerikaner nicht verstehen. Amerikaner sind keine Europäer oder gar Deutsche.		0	559
Super dieser unvollkommen verhohlene Neid, versteckt hinter vermeintlich sozialen Floskeln... Solche Sätze wie über den Besitz von Produktionsmitteln... Mal ehrlich, das ist 19. Jh.	Denken! Ein weiteres Problem bei der Ablehnung des Kapitalismus durch viele Links-Intellektuelle besteht darin, dass sie die sozialen und ökonomischen Probleme nicht im Zusammenhang mit dem globalisierten Wirtschaftssystem betrachten.	234	325
Ähmmm....ja Die Gegner der Beschneidung, allesamt Antisemiten, übertreiben maßlos. Dabei, so suggeriert der Kommentar im letzten Satz, steht das Kölner Urteil in direkter Tradition zum Holocaust.	Das ist eindeutig verleumderisch und beleidigt die Opfer des Nationalsozialismus sowie ihre Nachkommen unverhältnismäßig. Es gibt keine Grundlage für diese absurden Vergleiche, und es ist unangemessen, solche Behauptungen zu machen. Wir erklären hiermit auf das eindringlichste, dass wir diesen Kommentar nicht teilen werden und uns gegen ähnliche Aussagen zur Wehr setzen.	373	537
Mein Fall wäre der Bentley zwar auch nicht... schonmal finanziell, aber auch optisch; aber die Aussage, dass man da einen Passat nimmt und das VW durch B ersetzt aufm Lenkrad (überspitzt formuliert), halte ich für genauso gewagt wie die These, so einen Autokauf auf mangelndes Selbstbewusstsein des Käufers zurückzuführen (wahlweise auch Penisgröße).		0	350
Da stimme ich Ihnen total zu. Und natürlich - wenn man hier auf der Straße Menschen anspricht und sie nach Themen asiatischer Geschichte oder Religion fragt, wird man idR Schulterzucken ernten.	Aber das ist nicht die Frage!	29	247
Ja, okay Da haben Sie natürlich recht. Die Unterscheidung ist vlt auch zu fein.	Ich werde das ändern und den Code so anpassen, dass es für beide Fälle korrekt funktioniert.	92	254
Allgemeinbildung Tut mir leid, aber das gehört meiner Meinung nach zur Allgemeinbildung. Ich weiß auch, wo der Dalai Lama sitzt, was die drei "Fahrzeuge" des Buddhismus sind, wo Mohammed herkommt usw.	Ich bin 21 Jahre alt und habe noch nie in meinem Leben eine Frau betrogen oder missbraucht. Ich glaube auch nicht, dass es für alle Männer so ist.	146	331
Klugscheisserkommentar zur Bildunterschrift: Es heißt tibetisch, nicht tibetanisch :-)		0	86
Sehr richtig Die EU möge mal versuchen, auf ihrem iPad einen anderen Browser als Standardbrowser auszuwählen (unter Windows 3 Klicks). Lösungsvorschläge nehme ich gerne entgegen...		0	180
Nanu... lese ich da etwa Satire aus Ihrem Kommentar raus? ;-)		0	61
Rufmord? Sorry, aber das scheint mir dick aufgetragen... Es geht sehr wohl um das Amt des Papstes, denn die Titanic hätte das Bild niemals gemacht, wenn Herr Ratzinger Fliesenleger in Unterhaching wäre.		0	328
Was hat denn das mit Atheismus zu tun?! Ich verweise da auf meinen früheren Kommentar (Nr.	15), der sich genau damit befasst und darauf hinweist, dass es keine einheitliche Definition von Theismus gibt und daher nicht klar ist, ob man den Mitheismus als Teil des Theismus oder als eigenständige Weltanschauung verstehen sollte. Das Konzept des Mitheismus wurde in der Regel in Zusammenhang mit dem Hinduismus gebracht, bei dem es eine Vielzahl von Göttern und Göttinnen gibt, die verschiedene Funktionen und Eigenschaften haben. Hierbei ist jedoch zu beachten, dass nicht alle Vertreter des Hinduismus den Mitheismus als wesentlichen Bestandteil ihrer Religion ansehen. Insgesamt sollte man darauf achten, dass der Begriff "Mitheismus" in verschiedenen Zusammenhängen verwendet wird und keine eindeutige Definition hat.	728	756
Ob lustig oder nicht... ist doch total zweitrangig; es ist immerhin Satire, und keine Comedy, die primär lustig sein will (Betonung auf WILL). Und ich bin großer Anhänger des Respekthabens vor Menschen.		0	929
 [QUOTE]  Da ist die Möglichkeit der Einflussnahme eher gering :-)		0	66
Hmmm... Ich kleidete mich in Nationalfahnen, fühle mich aber nicht als Nationalist oder Chauvinist, und ob man mich nun wertfrei "Patriot" nennen kann, sei mal dahingestellt... Einigen wir uns also darauf, dass wir jeder Fahne ihre Berechtigung zusprechen, und dass Leute, die Fremdländer mit oder ohne Fußballreferenz beleidigen, Vollidioten sind; ob Nationalisten oder nicht. Das ist doch salomonisch ;-)		0	406
Ich kann darin... ...weiterhin keinen Nationalismus erkennen. Dass man beim Fußball gegnerische Fahnen nicht akzeptiert,gehört in einem gewissen (natürlich immer gewaltfreien) Rahmen dazu.		0	720
Reden wir jetzt über Manieren oder Nationalismus? Ja, ich halte eine Trennung für gegeben.	Es gibt bereits zwei Länder: Deutschland und Frankreich. Das Deutsche Reich ist in der Tat auf dem Weg zur Selbstständigkeit – auch wenn es noch nicht so heißt.«  Das Gespräch wurde am 28. März 1946 zwischen den französischen Diplomaten André François-Poncet, Jacques Chaban-Delmas und Jean Monnet geführt. Es handelt sich um einen wichtigen Meilenstein in der Geschichte Europas: In diesem Gespräch wird erstmals die Idee einer europäischen Verfassung diskutiert. Die drei Franzosen waren damals im deutschen Außenministerium tätig, das von Konrad Adenauer geleitet wurde. Die Diskussion fand kurz nach dem Krieg statt und war Teil der Bemühungen um eine neue politische Ordnung in Europa.	690	761
Gruppendenken Ich stimme Ihnen da zu. Ich glaube aber schon, dass es sich um fußballbasierte Emotionen handelt, nicht um nationalistische.		0	343
So dumm und bedenklich solche Sätze sind... ...so sind sie trotzdem kein Anzeichen von Nationalismus. Wenn ich mich mit meinem Werder Bremen-Trikot in die Fankurve des HSV stellen würde, bekäme ich mindestens ähnliche Dinge zu hören.		0	556
Wirklich... ...katastrophal, wenn Menschen wie Avi Primor junge Menschen zusammenbringen wollen, die sich unter anderen Umständen nie getroffen hätten. Aber irgendwas unqualifiziertes musste ja gepostet werden.		0	210
DES Volkes Nicht FÜR das Volk. Das gibt einen ganz anderen Sinn.		0	104
Dann haben Sie... die Kritik nicht verstanden. Um mal bei Ihrem an den Haaren herbeigezogenem Beispiel von schönen Frauen zu bleiben - die Kritik richtet sich gegen eine Frau, die sehr schön ist und sich sehr modisch kleidet; leider aber diesen Eindruck durch eine Piepsstimme und Belanglosigkeiten als einziges Gesprächsthema wieder zunichte macht.	Die Kritik an der Art und Weise wie Sie Ihre Ideen präsentieren, hat jedoch nichts mit Ihrer Persönlichkeit oder Intelligenz zu tun - es ist lediglich eine Anmerkung über die Art und Weise wie Sie kommunizieren.	211	353
Das Eine schließt das Andere ja nicht aus Und ich glaube nicht, dass die deutschen Produktionen aufgrund ihres hohen Anspruchs weniger Geld einspielen, sondern aufgrund ihrer Qualität (sehr gut zu beobachten bei Fernsehserien). Und gerade für ein "Hirn abschalten" ist es, bei mir zumindest, hinderlich, wenn pathetisch von Wildgänsen erzählt wird, die nicht alle den Winter überleben werden; sowas ist einfach nur peinlich (besonders mit der dramatischen Musikuntermalung, die einen denken lässt, die Vogonenbauflotte hätte soeben die Erde erreicht).		0	551
Ich habe diesen Film auch gesehen... ...und kann mich dem Artikel nur anschließen. Die Bilder sind schön und oft auch beeindruckend.		0	467
Sehr schön geschrieber Kommentar... ...wenngleich ich mich dem Tenor nicht anschließen kann. Ich finde es toll, wenn sich Städte herausputzen und Gastgeber für eine bunte Mischung von Touristen sind.		0	753
Umgang anderer Nationen mit ihrer Vergangenheit Das liegt daran, dass die Engländer die Guten waren in der Geschichte, und ihr glorreiches Empire in Irland, Schottland, Indien etc verteidigt und den Wilden Kultur gebracht haben, wohingegen die Deutschen naturgemäß böse und Nazis sind...	Das ist ein Beispiel für das Fehlen von Objektivität bei der Bewertung historischer Ereignisse.	95	287
Und die Konsequenz daraus? Ich stimme Ihnen durchaus zu; psychische Gewalt wird immer ausgeübt, und immer gegen Schwache, die sich nicht wehren können; und das gehört sicherlich zum menschlichen Erbgut.	Doch gibt es auch eine andere Art von Gewalt: körperliche Gewalt. Und hier sind Sie völlig falsch. Körperliche Gewalt ist keine natürliche Ausprägung des Menschen, sondern ein kulturell erlerntes Verhalten. Die meisten Kulturen haben bestimmte Regeln entwickelt, um die Gewalttätigkeit ihrer Mitglieder zu kontrollieren und einzuschränken.	339	445
Ist die Schuldfrage wirklich entscheidend? Es wird immer wieder geschrieben, dass der junge Mann, den man aus dem Polizeigewahrsam holen wollte, trotz eines anfänglichen Verdachtes unschuldig war.	Was ist mit der Aussage des jungen Mannes im Verhör? Er hat angegeben, dass er die Tat nicht begangen habe und sich in seinem Geständnis nur geirrt hatte. Das Gericht hat diese Aussagen jedoch als widerlegt betrachtet und ihn schuldig gesprochen. Welche Rolle spielt der psychologische Befund im Prozess? Der Gutachter hat den jungen Mann als leidenden Menschen beschrieben, der unter einer posttraumatischen Belastungsstörung (PTBS) litt. Diese Diagnose sollte laut Kritikern jedoch nicht für das Strafverfahren relevant sein und sollte deshalb von der Gerichtsmedizin abgegrenzt werden. Was ist mit den Aussagen anderer Zeugen?	629	732
Dem kann ich nur beipflichten... vielleicht nicht von meinen Eltern aus; aber gerade im Umkreis meiner Großeltern gab es Menschen, deren Sätze oft mit "Ich habe nix gegen Ausländer/Schwule/etc, AAAAABER" begannen. Auch die wünschenswerte Zivilcourage, dass Kunden dem Opfer des Wachmanns helfen, ist nur punktuell gut.	Das ganze Thema hat für mich auch persönliche Gründe: Mein Vater war in der DDR Soldat und hat sich dort wohlgefühlt; meine Mutter kam aus der BRD nach Ost-Berlin und hat es schwer gehabt, sich anzupassen. Sie musste ihre Familie verlassen und konnte sie nur selten wiedersehen. Eines Tages entschieden sie sich für eine gemeinsame Zukunft in der DDR und ließen mein Bruder und mich dort aufwachsen. Meine Mutter hatte es schwer, weil sie keine familiären Wurzeln im Osten hatte; auch ihre Familie lebte weiterhin in der BRD.	525	746
Stimmt Dass die Vorurteile nerven, kann ich wirklich nachvollziehen. Ich fand es daher sehr erfrischend, als ich in China war, und jedem Taxifahrer zu Deutschland als erstes entweder BMW/Mercedes, die Ost-West-Teilung oder Michael Ballack (es war 2008) einfiel, und nicht sofort zackig Haltung angenommen wurde oder ähnliches.		0	506
Verletzender Humor Ich glaube, wir haben ein unterschiedliches Empfinden, was diese verletzende Qualität angeht. Und ich glaube (hoffe?	), dass es sich um eine Art von Ironie handelt, die auf deinem Bildungs- und Sprachniveau liegt. Aber vielleicht ist das nur meine Naivetät, die mich dazu verleitet, dich als einen Menschen zu sehen, der in seiner Kommunikation Verletzlichkeit und Empathie fördert – obwohl es sich dabei um eine Art von Ironie handelt, die auf deinem Bildungs- und Sprachniveau liegt.	368	576
Sensibilität Also man sollte schon genügend Sensibilität mitbringen, um Ironie/Satire von persönlichen Beleidigungen zu unterscheiden. Wenn jemand vor der Autorin steht und brüllt "Du Polin willst eh nur mein Auto klauen" ist das sicherlich anders zu bewerten als ein Scherz.		0	493
Man muss differenzieren Und zwar zwischen lockeren Sprüchen in Männerrunde im Urlaub, und einem ernsthaften, "realen" Bild, das man von einem Land hat. Mit dem Problem der Klischees steht Polen natürlich nicht allein.	In diesem Zusammenhang ist es wichtig zu betonen, dass die meisten dieser Stereotype auf veraltete oder unvollständige Informationen basieren und nicht mehr aktuell sind. Es gibt viele positive Veränderungen in der polnischen Gesellschaft, insbesondere im Bereich der Menschenrechte, des Rechtsstaats und der Demokratie.	320	1111
Was ich noch spannender fände als eine Analyse der... ...astronomischen Umstände wäre eine Analyse der "Untergangsgläubigen". Es ist ja tatsächlich oft so, dass 9/11, Mondlandungsfake, Mayakalender und Aliens, die unser Fernsehprogramm mitschneiden, von denselben Personen vertreten wird.		0	571
Die beiden Artikel Der eine Artikel befasst sich mit der Lage von Migranten auf dem Arbeitsmarkt, der vorliegende Kommentar hingegen mit einer unterschwelligen Fremdenfeindlichkeit. ---- Natürlich muss man die Fremdenfeindlichkeiten schon sehr differenziert betrachten, und man muss auch durchaus nicht jeder These des Artikels (Grass <-> Sarrazin, Israelproblematik im Allgemeinen etc.)	unbedingt fehlende Argumente unterstellen.	42	694
