prompt	lamma_text	gen_text_len	orig_text_len
 Mit Pauschalurteilen über Muslime lässt sich Kasse machen. Das hat auch die Bochumer Streifenpolizistin Tania Kambouri erkannt.	Sie kaufte im Internet 250 Pauschalexemplare für muslimische Sterbegänge und verkauft sie seitdem an ihre Kollegen, um sich damit ein Zubrot zu verdienen. Die Idee zur Geschäftsidee hatte die Polizistin während ihrer Dienstzeit in einem multikulturellen Stadtviertel, wo viele Muslime leben. Sie erkannte, dass es für Sterbegänge oft traditionelle Rituale gibt und diese von muslimischen Imamen durchgeführt werden müssen. Die Pauschalurunden enthalten Informationen über die wichtigsten Elemente bei islamischen Bestattungen sowie den Preis für das jeweilige Serviceleistungspaket. Dadurch können ihre Kollegen schnell und einfach Planungsbedarfenerkennen, um sich auf den Fall eines muslimischen Todesfalls optimal vorzubereiten. Die Pauschalurunden haben Kambouri nicht nur zusätzliche Einnahmen beschert, sondern auch die Zusammenarbeit zwischen der Polizei und der lokalen muslimischen Gemeinde verbessert.	911	3497
  | Im Ringen um eine Neuordnung ihrer Finanzbeziehungen mit dem Bund erhöhen die Länder den Druck auf den Bund. Wegen der bald beginnenden Wahlkämpfe fordern sie Planungssicherheit und dringen auf eine schnelle Einigung mit Bundesfinanzminister Wolfgang Schäuble (CDU).		0	1737
  | Der Berliner NPD-Chef Sebastian Schmidtke wehrt sich gegen eine Verurteilung zu acht Monaten Haft auf Bewährung. In seinem Geschäft hatten Ermittler 2012 einen Koffer mit rechtsextremen Hetz-CDs entdeckt.	Schmidtke sagte, er habe die CDs nicht gekauft und auch keine Kenntnis von deren Inhalt gehabt. Der Anwalt des Beschuldigten forderte daher eine Freispruch. Das Gericht wies jedoch das Verfahren an ein anderes Amtsgericht weiter, weil es Zweifel daran gab, ob die Geschäftsleitung der NPD-Ortsgruppe Berlin-Mitte über die rechtsextremen Tonträger informiert war. Die Staatsanwaltschaft hatte im Januar 2013 Anklage gegen Schmidtke und zwei weitere Beschuldigte erhoben.	469	483
  | Im Steuerstreit mit den italienischen Behörden zahlt der Internetkonzern Apple laut einem Insider 318 Millionen Euro. Das US-Unternehmen werde Anfang des Jahres zudem eine Vereinbarung darüber unterschreiben, wie die Steuerangelegenheiten künftig geregelt würden, hieß es am Mittwoch.	Apple hatte sich in den vergangenen Jahren um einen möglichst niedrigen Steuersatz für seine Einkünfte im Ausland gekümmert und dabei verschiedene Tricks angewendet, darunter die Verwendung von irischen Holding-Gesellschaften oder das Umgehen mit der Schweiz. Im Oktober hatte Italien eine Anfrage bei der EU gestellt, ob Apple illegal Steuervergünstigungen in Höhe von 317 Millionen Euro erhalten habe.	403	487
 Zwei Studenten aus Nigeria sind in Cottbus von drei Unbekannten rassistisch angegriffen worden. Einem von ihnen wurde am Dienstag Pfefferspray ins Gesicht gesprüht und er wurde rassistisch beschimpft.	Der andere Student wurde ebenfalls angegriffen, aber nicht so schwer verletzt wie sein Mitstudent. Die Polizei sucht nach den Tätern und hat bereits Ersteinsätze durchgeführt.	175	511
 Sozialsenator Mario Czaja (40) ist vom Stadtmagazin   zum „peinlichsten Berliner“ 2015 gekürt worden. Mit dem Top-Platz auf der traditionellen Schmähliste kritisierte die Zeitschrift den CDU-Politiker für die Zustände am Lageso, der zentralen Anlaufstelle für Flüchtlinge.	Czaja hatte sich im Vorfeld öffentlich gegen das Projekt ausgesprochen und es als „Scheißdreck“ bezeichnet. Die Kritik an Mario Czaja ist jedoch nicht neu: Bereits 2013 war er in der Schmähliste des Stadtmagazins auf Platz zwei gelistet worden, nachdem er im Zusammenhang mit einem Vorfall bei einer Demonstration für eine „Aktionstag gegen Rassismus und Fremdenfeindlichkeit“ die Teilnehmer als „Hunde aus dem Osten“.	418	530
 An Silvester breitet sich von Westen Wolken und Regen aus. Zwischen Ostsee und Erzgebirge bleibt es bis zum Abend trocken bei wechselhaft Wolken und Sonnenschein.	In den Städten wird das Neujahr gefeiert, auf dem Land werden die Feuerwerke gezündet und die Glocken läuten. ### 1. Januar  * Berlin: Der Silvesterskonzert im Berliner Philharmonie unter der Leitung von Daniel Barenboim ist ausverkauft. Die Zuschauer feiern das Neujahr mit dem Orchester und den Solisten.	306	423
 Abgasaffäre? Stickstoffoxide?		0	373
  | Die zum Jahresanfang steigenden Hartz-IV-Regelsätze sind nach Berechnungen des Deutschen Gewerkschaftsbundes (DGB) keine echte Erhöhung des Existenzminimums. Die Anhebung von 399 Euro auf 404 Euro könne nicht kaschieren, dass Hartz-IV- und Sozialhilfeempfänger heute faktisch weniger zum Leben haben als zum Start des Hartz-IV-Systems Anfang 2005, so der DGB.	Die Bundesregierung habe in den vergangenen Jahren die Lebensbedingungen von Arbeitslosen und Sozialhilfeempfängern weiter verschlechtert, obwohl sie im Jahr 2013 mit einem Regelungskorsett für das Hartz-IV-System versprochen hatte. "Die Regierung hat ihre Versprechungen nicht eingehalten", kritisierte DGB-Vorsitzender Reiner Hoffmann in einer Pressemitteilung des Gewerkschaftsbundes. "Das Existenzminimum für Arbeitslose und Sozialhilfeempfänger ist weiterhin zu niedrig."	476	486
  | Die Weltbank hat die Finanzierung eines der beiden großen Wasserkraftwerke im Mavrovo-Nationalpark in Mazedonien   aus ökologischen Gründen abgesagt. Das bedeutet einen wichtigen Schritt zum Schutz der Balkanflüsse.	| Die deutsche Bundesregierung hat beschlossen, den Ausbau des öffentlichen Personennahverkehrs (ÖPNV) zu fördern und die Investitionen in das Verkehrsnetz zu erhöhen.	167	466
  Wir haben im März 2010 die freiwillige Selbstverpflichtung eingeführt, weil uns das Thema wichtig war und weil wir Sorge hatten, dass ansonsten der Gesetzgeber handelt. Wir haben leider vergeblich gehofft, dass durch ein gutes Beispiel auch andere Unternehmen das selbst in die Hand nehmen.	Es ist wirklich schade, dass es zu keiner Zeit mehr als 10 % waren, die sich freiwillig an diese Selbstverpflichtung hielten. Es gibt jedoch noch einige positive Aspekte: Erstens haben wir mit der Einführung dieses Instruments eine Diskussion über Datenschutz und Informationsfreiheit in Deutschland angestoßen. Zweitens hat die Selbstverpflichtung dazu beigetragen, dass Unternehmen auf ihre Verantwortung für den Schutz personenbezogener Daten hingewiesen werden. Drittens haben wir mit der Einführung dieses Instruments auch eine Diskussion über mögliche Regulierungen angestoßen und so zumindest teilweise Vorbereitung auf künftige Gesetzgebungsprozesse geleistet. Insgesamt ist die Selbstverpflichtung für den Schutz personenbezogener Daten ein wichtiges Instrument, das wir weiterhin unterstützen möchten.	811	3837
 Vorsätze, könnte man meinen, sind unsinnig, weil sie ja in der Regel nicht umgesetzt werden. Aber in einer Zeit, die auf Effektivität, Effizienzsteigerung und Schnelligkeit ausgelegt ist, sind Vorsätze, die gebrochen werden, ein subversives Element.	Sie zeigen uns, dass wir unser Leben selbst bestimmen können – auch wenn es darum geht, sich von etwas zu verabschieden, das nicht mehr zeitgemäß oder wichtig genug für uns ist. Vorsätze sind eine Art Selbsthilfe, die helfen kann, Probleme zu lösen und unser Leben auf eine bessere Weise zu gestalten. Sie können dazu beitragen, unser Bewusstsein für unsere eigenen Bedürfnisse und Grenzen zu schärfen – auch wenn das manchmal schwierig sein mag. Vorsätze sind ein Zeichen der Macht und des Selbstbewusstseins: Wir wählen selbst, welche Hindernisse wir überwinden möchten oder ob wir uns auf etwas konzentrieren wollen, was wichtiger für uns ist als das, was wir geben mussten. Vorsätze sind ein Weg, unser Leben zu gestalten und unsere Ziele zu erreichen – auch wenn es manchmal schwierig sein mag oder ob sie in der Regel nicht umgesetzt werden. Sie zeigen uns, dass wir die Macht haben, uns selbst zu verändern und unser Glück auf eigene Faust zu suchen.	957	1947
 Weniger, gesünder, motivierter: Das neue Jahr wird für die meisten Menschen beginnen wie jedes andere zuvor. Mit guten Vorsätzen.	Wie in jeder anderen Jahreszeit werden viele Menschen auf das Neue warten und sich mit neuen Plänen und Zielsetzungen auseinandersetzen. Die allermeiste Zeit vergeht jedoch ohne besondere Ereignisse, die unsere Alltagserfahrung nachhaltig prägen. Die meisten Menschen haben keine Ahnung von den tatsächlichen Auswirkungen der Corona-Krise auf ihre individuellen Lebensumstände und Bedürfnisse. Sie wissen nicht, wie sie sich in Zukunft mit den Risiken auseinandersetzen müssen, die durch das Virus und seine Folgen für unsere Gesellschaft entstehen werden. Die Weniger-gesünd-, motivierter-Bewegung ist ein Beispiel dafür, dass wir uns auf neue Herausforderungen im Laufe unseres Lebens vorbereiten können – auch ohne spezifische Ereignisse wie das Coronavirus zu nutzen. Es zeigt uns, dass es wichtig ist, unsere persönlichen Entwicklungen und -anpassungen kontinuierlich anzugehen, um in einer sich ständig verändernden Welt erfolgreich zu sein.	947	1877
  | Belgien kennt keine Angst. Am Mittwoch nahm der Betreiber Electrabel den ältesten Atomreaktor des Landes, Doel 1, wieder in Betrieb.	Die Wiederinbetriebnahme erfolgte nach mehr als drei Jahren Stillstand und umfangreichen Sicherheitsüberprüfungen durch die belgische Nuklearaufsichtsbehörde FANC (Federal Agency for Nuclear Control). Electrabel investierte 1,5 Milliarden Euro in den Umbau des Reaktors. Die Anlage soll nunmehr bis zum Jahr 204 betrieben werden und dabei einen hohen Sicherheitsstandard einhalten.	381	528
 In vielen Städten ist es Tradition am Silvesterabend zum Knast zu gehen, um den Gefangenen wenigstens an diesem Tag zu zeigen, dass sie nicht vergessen sind. Für den 31.	Dezember wurde deshalb in der Stadt Münster eine spezielle Veranstaltung organisiert: Der "Silvester-Knast-Marsch". Die Idee war, mit einer spontanen Demonstration für die Menschen im Knast zu zeigen, dass sie nicht vergessen sind. Es sollte ein symbolischer Geste sein, um ihnen Mut und Hoffnung zu geben. Die Teilnehmer sollten von der Innenstadt aus zum Gefängnis marschieren, um so den Abstand zwischen Häftlingen und Bürgerschaft sichtbar zu machen. Die Veranstaltung wurde jedoch von der Stadtverwaltung untersagt, da sie befürchtete, dass es zu Unruhen kommen könnte oder die Sicherheit der Gefangenen nicht gewährleistet sein würde. Die Organisatoren kündigten daraufhin an, das Ereignis trotzdem durchzuführen und sich auf eventuelle Konsequenzen einzulassen. Am Silvesterabend 1984 fand der "Silvester-Knast-Marsch" tatsächlich statt – allerdings ohne die Erlaubnis der Stadtverwaltung. Die Teilnehmer zogen von der Innenstadt aus zum Gefängnis und wurden dabei von der Polizei beobachtet, aber nicht verhaftet oder aufgehalten.	1038	1080
  | Nach 18 Tagen Dauer-Smog ließen die Behörden in ­Teheran am Mittwoch Grundschulen und Kindergärten schlie­ßen. Sportveranstaltungen wurden abgesagt, Verkehrsbeschränkungen verschärft, Sand- und Zementwerke müssen mindestens drei Tage stillliegen.	Die Hauptstadt Irans ist seit Wochen von Dichtewolken aus Stäuben und Abgasen heimgesucht – ein Problem, das vor allem durch die hohe Anzahl an Fahrzeugen verursacht wird. In den letzten Tagen hat sich die Luftqualität jedoch verschlechtert, was zu einem neuen Schließungsbeschluss für Schulen geführt hat. Die Behörden haben zudem angekündigt, weitere Maßnahmen zur Verbesserung der Luftqualität in Teheran zu ergreifen.	421	462
  | Auch zum Jahreswechsel versuchen Flüchtlinge von der Türkei nach Griechenland zu gelangen. Am Mittwochvormittag kamen rund 3.000 Flüchtlinge an Bord von zwei Fähren im Hafen von Piräus an.	Die meisten waren Frauen und Kinder, die aus den Ländern des Nahen Ostens geflohen sind. Die griechische Regierung hatte in der Woche zuvor angekündigt, dass sie alle Flüchtlinge aufnehmen werde, unabhängig von ihrer Herkunft oder ihrem Zielland. Die meisten Menschen kommen jedoch aus Syrien und Irak, wo seit Jahren Bürgerkriege toben. Die griechische Regierung hat in den vergangenen Monaten versucht, die Einwanderung zu kontrollieren und illegale Migration zu bekämpfen.	475	473
 Airbus muss die Auslieferung seines   A 320 verschieben. Statt im alten Jahr kann die Lufthansa ihre Flieger erst 2016 in Hamburg abholen.		0	443
 Eine 81-jährige Patientin soll im Duderstädter St.-Martini-Krankenhaus gestorben sein, nachdem die Ärzte vor einer Operation am Bein den Namen und damit die Blutgruppe der Frau verwechselt haben. Und das gleich zweimal hintereinander.	Die Familie des Patienten ist in einem Rechtsstreit mit dem Klinikum Düren über eine angeblich versäumte medizinische Versorgung, bei der es sich um die Operation handelte. Die Familie wirft den Ärzten und dem Krankenhaus vor, dass sie nicht angemessen auf ihre Pflegebedürftigkeit reagiert haben. Die Angehörigen des Patienten klagen nun vor Gericht in Köln, weil sie der Meinung sind, die Versäumtheit habe zu ihrem Tod geführt. Die Klage ist gegen das Klinikum Düren gerichtet und fordert Schadensersatz in einer ungenannten Summe sowie Entschädigungen für den Zeitraum zwischen dem 15. Mai 2019, als die Frau im St.-Martini-Krankenhaus eingeliefert wurde, bis zu ihrem Tod am 3. Juni desselben Jahres. Die Klage verweist auf einen Bericht der Bundesärztekammer über den Fall und argumentiert, dass das Klinikum Düren die Versäumnisse bei der Operation nicht angemessen eingeschätzt habe. Die Familie des Patienten fordert außerdem eine unabhängige Überprüfung der Vorfälle im St.-Martini-Krankenhaus sowie Maßnahmen zur Sicherstellung einer besseren medizinischen Versorgung in Zukunft. Die Klage ist laut Medienberichten am 24.	1132	1821
  | Das Bundeskriminalamt (BKA) hat die Behauptung zurückgewiesen, seine Statistiken zur Kriminalität unter Flüchtlingen würden geschönt, um keine Ängste zu schüren. Die Bochumer Streifenpolizistin und Bestseller-Autorin Tania Kambouri („Deutschland im Blaulicht“) hatte diesen Vorwurf in einem Interview erhoben.	BKA-Sprecher Tobias Sander erklärte, die Behörde betone „durchgängig“, dass Flüchtlinge nicht generell krimineller seien als deutsche Staatsbürger und auch keine höhere Kriminalitätsrate hätten. Die Statistiken würden jedoch aufzeigen, dass sich einige Gruppen von Flüchtlingen in einigen Bereichen der Straftaten beteiligten. Kambouri hatte vorgehabt, ihr nächstes Buch über die Arbeit von Polizistinnen und -polizisten zu schreiben. Sie erklärte jedoch auf Twitter, sie werde ihre Pläne ändern: „Ich habe mein Herz darauf gesetzt, ein weiteres Buch zum Thema Polizei zu schreiben.	582	1130
  | Die Europäische Union hat Moskaus Propaganda den Kampf angesagt. Seit November 2015 unterhält EU-Außenbeauftragte Federica Mo­gherini eine publizistische Sondertruppe mit dem Namen Taskforce Stratcom East.	Sie soll die öffentliche Meinung in der Ukraine beeinflussen und dabei vor allem auf soziale Netzwerke setzen, wie Facebook oder Twitter. Die EU-Behörde für Unterricht, Jugend und Kultur (EUC) hat im März 2016 eine Liste mit 480 russischen Medien veröffentlicht, die als Auslandsdienst der Regierung angesehen werden. Die Liste soll dazu dienen, „die Rolle von staatlichen Medien in der Propaganda zu verdeutlichen“. Die EU-Kommission hat im März 2016 eine Untersuchung über den Einfluss russischer Medien auf die öffentliche Meinung in Europa angekündigt. Die Kommission werde dabei „die Rolle von staatlichem und privatem Rundfunk, Fernsehen sowie Online-Medien“ untersuchen.	677	759
