prompt	lamma_text	gen_text_len	orig_text_len
Ein Blick auf die US-amerikanische Metropole San Diego und insbesondere auf das überwiegend von mexikanischstämmigen ‚Chicanos‘ bewohnte Viertel Barrio Logan zeigt die Bedeutung von Biographien für Stadtteilentwicklungen und Wahrnehmungen verschiedener Prozesse der Veränderung. Das Ermöglichen von Hybridität im Sinne von Verknüpfung und Neugliederung bislang weniger vermischter Kulturen und damit das Zulassen so genannter bedeutungsoffener ‚Third Spaces‘ kann eine Chance für eine gelingende Integration in Stadtteilentwicklungen darstellen.	Die Biografie von Dr. Ricardo Romo, einem mexikanischen Immigranten, der es bis zum Präsidenten eines Universitätsverbundes schaffte und sich als Förderer von Bildung und sozialem Wandel profiliert hat, bietet einen Blick auf die Bedeutung von Persönlichkeiten für Stadtteilentwicklungen. Romo leistete bedeutende Arbeit zur Verbesserung der Lebensbedingungen in Barrio Logan und förderte damit eine positive Entwicklung des Viertels. Die Biografie von Cheech Marin, einem bekannten Komiker und Schauspieler mexikanischer Abstammung, zeigt hingegen die Bedeutung kultureller Identität für Stadtteilentwicklungen. Durch seine Arbeit in der Comedy-Szene trug er zur Popularisierung einer speziellen Form von Humor bei, die auf das Leben im US-amerikanischen Südwesten und insbesondere in Barrio Logan eingeht. Dadurch fördert Marin eine positive Wahrnehmung des Viertels als Ort kultureller Identität und unterstützt so dessen Entwicklung. Insgesamt zeigt diese Analyse, dass Biografien von Personen unterschiedlicher Herkunft und sozialer Stellung in der Stadtentwicklung von San Diego eine bedeutende Rolle spielen können.	1122	1192
Essen und Trinken ist lebensnotwendig. Mit der Nahrungsaufnahme werden physische, psychische und soziale Bedürfnisse erfüllt.	Die Zubereitung von Speisen und Getränken sowie die Kommunikation während des Essens sind wichtige Aspekte für das Verständnis von Esskulturen.	143	125
Nicht jede Sinnleere schlägt sich in einer Sinnkrise nieder, lässt aufbegehren und motiviert zur Suche. Um ein Vielfaches häufiger ist eine Art Indifferenz.	Sie verhindert die Wahrnehmung von Problemen oder Bedürfnisse und macht es schwer, sich für etwas zu engagieren. In der heutigen Gesellschaft herrschen viele Menschen in einer Art künstlicher Unemployment aus, weil sie keine Möglichkeit sehen, ihre Fähigkeiten und Talente zu nutzen. Sie fühlen sich überflüssig und haben Angst vor dem eigenen Untergang. Das führt dazu, dass sie versuchen, die Sinnkrise durch Vergnügungen oder Abhängigkeit von Drogen oder anderen Substanzen auszugleichen. Die Suche nach einem höheren Zweck ist jedoch unabdingbar für jede Persönlichkeitsentwicklung und Selbstverwirklichung. Sie ermöglicht es, die eigenen Fähigkeiten zu entfalten und den eigenen Weg in der Welt zu finden.	710	784
Business Innovation bedarf einer organisationalen Verankerung im Unternehmen, was entsprechende Kulturen, Strukturen und eine Strategie umfasst. In diesem Beitrag wird ein Rahmenmodell vorgestellt, das auf die Gestaltung dieser auf der Grundlage von vier Handlungsfeldern eingeht.	## Das Business-Innovation-Bed  Das Business-Innovation-bed ist ein integriertes Konzept zur Unterstützung einer innovativen Geschäftstätigkeit in Unternehmen. Es umfasst die Gestaltung von Kultur, Strukturen und Prozessen sowie eine klare strategische Ausrichtung auf Innovationsziele. Die wichtigsten Elemente des Business-Innovation-beds sind:  1. **Kultur für Innovation**: Eine organisatorische Umgebung, die kreativen Denken, Experimentieren und Risikotragen fördert. Dies kann durch eine offene Kommunikation, das Anreizen von Neugierde und kritischem Denken sowie durch die Ausrichtung auf langfristige Erfolge erreicht werden. 2. **Strukturen für Innovation**: Die Einrichtungen, Prozesse und Ressourcen, die der Unterstützung von Innovationsprojekten dienen sollen. Dazu gehören z. B. interne oder externe Innovationsplattformen, Ideenwettbewerbe, Inno-Stationen oder -Zentren sowie spezialisierte Teams und Ressourcen für die Entwicklung neuer Produkte, Prozesse oder Geschäftsmodelle. 3. **Prozessgestaltung für Innovation**: Die Anpassung von Arbeitsabläufen, Entscheidungsprozessen und Kommunikationskanälen an das Bedürfnis nach innovativen Lösungen. Dazu gehören z. B. agiles Projektmanagement, iterative Entwicklung von Produkten oder Dienstleistungen sowie die Einbeziehung externer Experten und Nutzer in den Entwicklungsprozess. 4.	1351	1404
Das Kapitel 18 behandelt Verfahren des Abtragens, die nach DIN 8580 zur Hauptgruppe 3 Trennen gehören, aber keine Zerspanungsverfahren sind. Das Abtragen wurde in dieses Buch aufgenommen, da diese Verfahren sehr eng mit dem Werkzeug- und Formenbau verbunden sind.	Die folgenden Abschnitte behandeln die verschiedenen Arten von Abbauverfahren:  1. Schleifen 2. Bohren 3. Fräsen 4. Drehbuchsen 5. Gießen 6. Ziehen 7. Schneiden 8. Drahtziehen 9. Erodieren 10. Strahlen 11.	205	873
Diese qualitative Studie gibt einen Überblick über das, was Job-Coaches in der Praxis unter Job-Coaching verstehen, und nimmt über theoretische Zugänge zum Datenmaterial eine Definitionsannäherung vor. Im Fokus steht die Frage, welches Rollenverständnis im Job-Coaching vorherrscht und welche Herausforderungen sich für die Job-Coaches ergeben.	Die Studie basiert auf einer qualitativen Forschungsmethode (Grundlagenforschung) mit der Zielsetzung, ein tiefgreifendes Verständnis von Job-Coaching zu entwickeln und mögliche Herausforderungen für die Berufsbildnerinnen/Berufsbildner im Bereich des Job-Coachings aufzudecken. Das Datenmaterial wurde durch Semistrukturierte Interviews mit 15 Berufsbildnern, die sich in der Praxis mit dem Job-Coaching auseinandersetzen, gewonnen. Die Befragten stammen aus verschiedenen Bildungseinrichtungen und haben unterschiedliche Erfahrungsstufen im Bereich des Job-Coachings.	569	799
Dieses Buch enthält sechs Aufsätze von Manlio Sgalambro, Graziella Berto, Carlo Sini, Aldo Masullo, Silvano Demarchi und Salvatore Lavecchia. Sie präsentieren Schlüsselpositionen der aktuellen italienischen Moralphilosophie in kurzer und allgemeinverständlicher Form.	Die Texte sind:  1. Manlio Sgalambro: Die Grenzen des Wissens (Il limite del sapere) 2. Graziella Berto: Das moralische Bewusstsein (La coscienza morale) 3.	156	267
Zusammenfassend zeigen die fast drei Jahre Nachbarschaftsförderung im Quartier „Galgenhalde“, dass Gemeinwesenarbeit nachbarschaftsfördernd wirken kann aber auch, dass ein entsprechender Erfolg nur gehalten werden kann, wenn die Nachbarschaft weiterhin laufend gepflegt wird. Insofern ist eine der Kernaussagen des Projekts, dass eine sozialpolitische Strategie , die das Verbleiben von Menschen im häuslichen Umfeld Menschen zum Ziel erhebt, neben dem Ausbau ambulanter Dienste die strategische Zusammenarbeit von Altenhilfe und Wohnungswirtschaft im Quartier und im Einzelfall und die Förderung des nachbarschaftlichen Engagements durch Gemeinwesenarbeit leisten muss.	## Literatur  * Thomas Bauer, Michael Schäfer: Nachbarschaftsförderung in der Altenhilfe – Erfahrungen aus dem Quartier Galgenhalde. In: Zeitschrift für Gerontologie und Sozialdienst (ZGS). Band 37, Nr. 12, Dezember 2014, S. 85–91. * Thomas Bauer, Michael Schäfer: Nachbarschaftsförderung in der Altenhilfe – Erfahrungen aus dem Quartier Galgenhalde (Fortsetzung). In: Zeitschrift für Gerontologie und Sozialdienst (ZGS). Band 38, Nr. 12, Dezember 2015, S. 96–104. * Thomas Bauer, Michael Schäfer: Nachbarschaftsförderung in der Altenhilfe – Erfahrungen aus dem Quartier Galgenhalde (Fortsetzung). In: Zeitschrift für Gerontologie und Sozialdienst (ZGS). Band 39, Nr.	667	670
In diesem Kapitel erläutern und kommentieren wir die Anforderungen aus dem Hauptteil der ISO27001, und zwar genauer gesagt der Kap. 4 bis 10.	Wir beginnen mit den allgemeinen Anforderungen (Kap. 4), gefolgt von den Risikomanagement-Anforderungen (Kap. 5). Dann erläutern wir die Informationssicherheits-Politik und -Prozesse (Kap. 6) sowie das Ressourcenmanagement für Information Security (Kap. 7). Nach der Beschreibung des Prozessmanagements in Bezug auf Information Security (Kap. 8) erläutern wir die Anforderungen zur Benchmarking und Continuous Improvement von Informationssicherheits-Prozessen (Kap. 9).	469	514
Im Rahmen des BSHG führten seit der zweiten Hälfte der 90er Jahre des letzten Jahrhunderts Sozialhilfeträger verstärkt auf der Grundlage des Case Management-Ansatzes die aktivierende personenbezogene Unterstützung (arbeitsfähiger) Bedürftiger durch. Vor dem Hintergrund unterschiedlicher Vorstellungen von Aktivierung und verschiedener lokaler Produktionsbedingungen entwickelten Sozialhilfeträger konzeptuelle Varianten der aktivierenden Unterstützung und implementierten sie.	Die Entwicklung einer individuellen Förderstrategie für jeden Bedürftigen, die auf den spezifischen Lebensumständen des Einzelnen abgestimmt ist, stellt eine Herausforderung dar. Hierbei kommt es darauf an, welche Komponenten in der jeweiligen Konzeptvariante enthalten sind und wie sie im praktischen Umgang miteinander verknüpft werden. Die konkrete Umsetzung von Case Management-Konzepten variiert je nach Trägerorganisation und deren Ressourcen, Erfahrungen sowie der regionalen Rahmenbedingungen. Einige wichtige Faktoren, die bei der Entwicklung und Implementierung von aktivierenden Unterstützungsmodellen berücksichtigt werden sollten, sind:  1.	653	734
In der Dynamik wird die Wechselwirkung zwischen Kräften und Bewegungen untersucht. Die kinetischen Größen Impuls und Drall sowie der Impulssatz und der Drallsatz werden in den Abschnitten 4.1 und 4.2 zunächst allgemein eingeführt und anschließend in den Abschnitten 4.3 bis 4.5 auf den starren Körper spezialisiert, wobei in Abschnitt 4.4 die Eigenschaften des Trägheitstensors behandelt werden.	### Impuls (Kraftimpulssatz) und Drall (Trägheitsmoment)  Der Impuls ist eine skalare Größe, die das Produkt aus der Masse \(m\) eines Körpers und seiner Ausbreitungsgeschwindigkeit im Raum \(\mathbf {v} \) angibt:  \[p=\gamma \cdot m\cdot v\]  mit der Lichtausbreitungsgeschwindigkeit \(\textstyle {\frac {c}{n}}}\), wobei \(n\) den Brechungsindex des Mediums beschreibt.	372	515
Soviel ist sicher: Internes Headhunting macht Arbeit und kostet Geld – und beide Investitionen kommen nicht direkt, sondern nur indirekt der Produktion von Waren oder Dienstleistungen zugute. Dies ist das Rechtfertigungsproblem der Führungskräfteentwicklung und der gesamten Personalentwicklung.		0	295
Der Beitrag führt in die wichtigsten Traditionslinien und Debatten der Kritischen Politischen Ökonomie der Medien und der Kommunikation ein. Die Erklärungskraft und Aktualität des Ansatzes zeigt sich, trotz teilweise prekärer Reproduktion an den Hochschulen, nicht zu letzt unter den Bedingungen eines informationellen Kapitalismus.	In diesem Beitrag werden einige zentrale Thesen der Kritischen Politischen Ökonomie der Medien und Kommunikation vorgestellt:  1. Die Mediennutzung ist ein wichtiger Bestandteil des modernen Arbeitsprozesses, insbesondere in den Bereichen Journalismus, Publizistik und Public Relations. Daher sind die Arbeitskräfte im Bereich der Medienproduktion auch als "Medienarbeiter" zu bezeichnen. 2. Die Produktivität von Medienarbeitern hängt nicht nur von individuellen Fähigkeiten ab, sondern auch von institutionellen Rahmenbedingungen und strukturellen Ungleichheiten in den Arbeitsmärkten der Medienbranche.	605	661
Kapitel 7 fasst den Gang der Untersuchung sowie den wissenschaftlichen Beitrag der Arbeit zusammen. Die Forschungsfragen werden beantwortet und die Antworten kritisch reflektiert.	Schließlich wird ein Ausblick auf zukünftige Forschungen gegeben, um das Verständnis für das Thema weiterzuentwickeln. In diesem Kapitel soll der wissenschaftliche Beitrag der Arbeit dargestellt werden. Die Forschungsfragen wurden im vorherigen Abschnitt formuliert und beantwortet.	282	293
Planung und Betrieb von Hochspannungsnetzen erfordern Überlegungen und Maßnahmen zur Sternpunktbehandlung des Netzes. Die Art der Sternpunktbehandlung hat wesentlichen Einfluss auf die Größe der bei Fehlern mit Erdberührung auftretenden Ströme, auf betriebsfrequente Spannungserhöhungen und transiente Überspannungen (Kap.	12). Die Sternpunktbehandlung kann in verschiedenen Stufen erfolgen:  * Die grundlegende Sternpunktbehandlung umfasst die Berechnung der Netzgröße, des Kurzschlussstroms und der Widerstände für den Schutz vor Überspannungen.	224	327
Blicken wir am Ende dieses zweiten Teils noch einmal zurück, so kann man die Ausgangsfrage, wo wir heute bezüglich der Energiewende stehen (Status quo 2015), zusammenfassend so beantworten: 1. Die Ziele der Energiewende – d. h. die vorgesehenen Meilensteine bei Abschaltung der Kernkraftwerke, Ausbau der EE und Steigerung der Stromeffizienz – wurden vollständig erreicht, beim Ausbau der EE sogar übertroffen.	2. Die erneuerbaren Energieträger (Windenergie, Solarpunkte) haben in den letzten Jahren weiter zugenommen und die gesamtwirtschaftliche Kosten-Nutzen-Analyse zeigt eine positive Entwicklung. 3. In vielen Bundesländern gibt es mittlerweile regulatorische Instrumente zur Steuerung der Stromversorgung, um sicherzustellen, dass die Energiewende auf dem Weg zu einer dezentralisierten und nachhaltigen Versorgung verläuft. 4. Die Elektroindustrie hat in den letzten Jahren erheblich an Bedeutung gewonnen und produziert zunehmend elektrifizierte Fahrzeuge sowie weitere E-Mobility-Produkte, was die Transformation der Verkehrssektor vorantreibt. Insgesamt kann man sagen, dass Deutschland seit 2015 in hohem Maße an der Energiewende beteiligt ist und diese Entwicklung fortsetzen möchte. Es gibt jedoch auch Kritikpunkte, die zu Diskussionen Anlass geben: So könnte beispielsweise die Vielzahl von Instrumenten zur Steuerung der Stromversorgung zu Komplexität führen oder es bestehen Bedenken hinsichtlich möglicher Wettbewerbsverzögerungen durch das Ausbauprogramm für erneuerbare Energien.	1089	1482
Obwohl die richtige Besetzung von Führungspositionen zu den wichtigsten Investitionsentscheidungen eines jeden Unternehmens gehört, werden an dieser neuralgischen Stelle häufig suboptimale Methoden eingesetzt. Die eklatanteste Folge dieses Missstandes markiert das Phänomen des Derailments: neu eingesetzte Führungskräfte scheitern nach wenigen Monaten ihn ihrer Funktion und müssen das Unternehmen wieder verlassen oder werden zumindest degradiert.	Die Ursachen für solche Misserfolge sind vielfältig, aber eine der wichtigsten ist die unzureichende Vorbereitung auf die Rolle des Führungskräfte: Die meisten Bewerber und Neulinge haben keine Ahnung von den Herausforderungen, denen sie sich in ihrer neuen Position aussetzen müssen. Dieses Buch bietet eine Antwort auf diese Probleme: Es stellt ein System vor, das es Führungskräften ermöglicht, ihre Persönlichkeit und ihr Profil optimal zu nutzen – und somit erfolgreicher im Unternehmen zu sein. Das Konzept basiert darauf, die individuellen Stärken und Schwächen eines Führungskrafts auszunutzen, um eine bessere Kommunikation mit den Mitarbeitern und effektivere Teamarbeit zu erreichen. Das Buch ist in drei Teile gegliedert:  1. **Die Persönlichkeit als Führungsinstrument**: Hier geht es darum, die individuellen Eigenschaften von Führungskräften gezielt auszunutzen und so ihre Fähigkeiten zu verbessern.	915	960
